epoch,lr-AdamW,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
5,,7249,,,,0.16925302147865295,,
5,,7299,,,,0.18455126881599426,,
5,,7349,,,,0.25847122073173523,,
5,,7399,,,,0.19821609556674957,,
5,,7449,,,,0.27065929770469666,,
5,,7499,,,,0.25517645478248596,,
5,,7549,,,,0.49532175064086914,,
5,,7599,,,,0.20311249792575836,,
5,,7649,,,,0.07446408271789551,,
5,,7699,,,,0.2831110656261444,,
5,,7749,,,,0.19364696741104126,,
5,,7799,,,,0.20505806803703308,,
5,,7849,,,,0.30407214164733887,,
5,,7899,,,,0.07277396321296692,,
5,,7949,,,,0.05323789641261101,,
5,,7999,,,,0.22386358678340912,,
5,,8049,,,,0.31376615166664124,,
5,,8099,,,,0.23562152683734894,,
5,,8147,,,,,0.9208048582077026,0.23659804463386536
5,,8147,,,0.9135370254516602,,,
,0.001,8148,,,,,,
6,,8149,,,,0.09974390268325806,,
6,,8199,,,,0.3238629400730133,,
6,,8249,,,,0.21857932209968567,,
6,,8299,,,,0.30805540084838867,,
6,,8349,,,,0.4472855031490326,,
6,,8399,,,,0.3010154664516449,,
6,,8449,,,,0.41785377264022827,,
6,,8499,,,,0.2271011918783188,,
6,,8549,,,,0.08696562796831131,,
6,,8599,,,,0.18375235795974731,,
6,,8649,,,,0.16731925308704376,,
6,,8699,,,,0.33625999093055725,,
6,,8749,,,,0.4305236339569092,,
6,,8799,,,,0.08873588591814041,,
6,,8849,,,,0.18765826523303986,,
6,,8899,,,,0.2800023853778839,,
6,,8949,,,,0.20788520574569702,,
6,,8999,,,,0.46119600534439087,,
6,,9049,,,,0.2022380530834198,,
6,,9099,,,,0.3544252812862396,,
6,,9149,,,,0.33800941705703735,,
6,,9199,,,,0.3657572865486145,,
6,,9249,,,,0.20894193649291992,,
6,,9299,,,,0.24771615862846375,,
6,,9349,,,,0.3390344977378845,,
6,,9399,,,,0.3175947070121765,,
6,,9449,,,,0.18199267983436584,,
6,,9499,,,,0.4413270354270935,,
6,,9505,,,,,0.9178512096405029,0.255645215511322
6,,9505,,,0.9168527722358704,,,
,0.001,9506,,,,,,
7,,9549,,,,0.30923381447792053,,
7,,9599,,,,0.30143871903419495,,
7,,9649,,,,0.41937121748924255,,
7,,9699,,,,0.501139223575592,,
7,,9749,,,,0.07040886580944061,,
7,,9799,,,,0.29591548442840576,,
7,,9849,,,,0.11361882835626602,,
7,,9899,,,,0.06070992723107338,,
7,,9949,,,,0.2268419861793518,,
7,,9999,,,,0.2457035481929779,,
7,,10049,,,,0.2532123923301697,,
7,,10099,,,,0.29588112235069275,,
7,,10149,,,,0.05006077140569687,,
7,,10199,,,,0.23704569041728973,,
7,,10249,,,,0.056199029088020325,,
7,,10299,,,,0.12208496034145355,,
7,,10349,,,,0.257222443819046,,
7,,10399,,,,0.25061920285224915,,
7,,10449,,,,0.32785919308662415,,
7,,10499,,,,0.12895819544792175,,
7,,10549,,,,0.43229609727859497,,
7,,10599,,,,0.37646937370300293,,
7,,10649,,,,0.31053438782691956,,
7,,10699,,,,0.039716050028800964,,
7,,10749,,,,0.11080458760261536,,
7,,10799,,,,0.1543818563222885,,
7,,10849,,,,0.13497744500637054,,
7,,10863,,,,,0.9298504590988159,0.22035151720046997
7,,10863,,,0.9183034300804138,,,
8,,10864,0.930958092212677,0.21582531929016113,,,,
8,,10864,0.9369847774505615,0.19928793609142303,,,,
